SKU,Brand_Desc,Product_Category,Date range,Ranking (By net sales),Net Sales,Net Sales Items,Transaction,ATV,ASP,Net Sales Contribution,Net Sales Items Contribution,Brand
0033018,OTRIVIN,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",184,4413.22,27,25,176.5288,163.452593,0.000998,0.00091,PROP
0015028,CONTROLOC,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",185,4411.2,4,4,1102.8,1102.8,0.000997,0.000135,PROP
2621534,TT HONGTHAI,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",186,4396.14,96,52,84.541154,45.793125,0.000994,0.003234,PROP
2649471,Berocca,Vitamin,"Jan 01, 2026 - Jan 31, 2026",187,4393.51,8,4,1098.3775,549.18875,0.000993,0.000269,PROP
1062875,Mega,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",188,4373.85,39,27,161.994444,112.15,0.000989,0.001314,PROP
1122655,G NITE,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",189,4357.07,18,17,256.298235,242.059444,0.000985,0.000606,PROP
1524917,BOOTS FAMILY PLANNING,Family Planning,"Jan 01, 2026 - Jan 31, 2026",190,4343.94,48,46,94.433478,90.49875,0.000982,0.001617,BOOTS
1099212,J&J,BABY (EXCL FOOD,"Jan 01, 2026 - Jan 31, 2026",191,4309.76,32,14,307.84,134.68,0.000974,0.001078,PROP
1112498,No7,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",192,4305.73,6,3,1435.243333,717.621667,0.000973,0.000202,BOOTS
0064064,Augmentin,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",193,4304.7,14,12,358.725,307.478571,0.000973,0.000472,PROP
1077008,No7,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",194,4292.35,6,4,1073.0875,715.391667,0.00097,0.000202,BOOTS
0015030,PARIET,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",195,4235.05,6,1,4235.05,705.841667,0.000957,0.000202,PROP
0022184,OLMETEC,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",196,4231.31,4,2,2115.655,1057.8275,0.000956,0.000135,PROP
2156009,KY,Family Planning,"Jan 01, 2026 - Jan 31, 2026",197,4210.27,16,12,350.855833,263.141875,0.000952,0.000539,PROP
1077001,No7,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",198,4203.8,6,4,1050.95,700.633333,0.00095,0.000202,BOOTS
1115109,Cetaphil,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",199,4194.28,9,9,466.031111,466.031111,0.000948,0.000303,PROP
2528526,Sensodyne,DENTAL,"Jan 01, 2026 - Jan 31, 2026",200,4188.06,28,20,209.403,149.573571,0.000947,0.000943,PROP
2657202,AVEENO,BABY (EXCL FOOD,"Jan 01, 2026 - Jan 31, 2026",201,4181.29,10,7,597.327143,418.129,0.000945,0.000337,PROP
2103096,POY-SIAN,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",202,4169.67,186,46,90.645,22.417581,0.000943,0.006266,PROP
2076900,TAKAAB,Complementry Me,"Jan 01, 2026 - Jan 31, 2026",203,4167,248,33,126.272727,16.802419,0.000942,0.008354,PROP
0134014,DIFFLAM,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",204,4148.05,24,19,218.318421,172.835417,0.000938,0.000808,PROP
1154052,BOOTS VITAMIN C,Suncare,"Jan 01, 2026 - Jan 31, 2026",205,4118.72,33,21,196.129524,124.809697,0.000931,0.001112,BOOTS
1119330,Vichy,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",206,4112.15,1,1,4112.15,4112.15,0.00093,0.000034,PROP
1072444,Braun,Mens,"Jan 01, 2026 - Jan 31, 2026",207,4093.46,2,2,2046.73,2046.73,0.000925,0.000067,PROP
1065605,Cetaphil,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",208,4066.81,22,18,225.933889,184.855,0.000919,0.000741,PROP
0133029,NEO,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",209,4065.4,10,9,451.711111,406.54,0.000919,0.000337,PROP
2332388,BOOTS FLAVOUR,Bathcare,"Jan 01, 2026 - Jan 31, 2026",210,4063.51,43,35,116.100286,94.500233,0.000919,0.001449,BOOTS
1056813,SWISSE,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",211,4060.75,6,2,2030.375,676.791667,0.000918,0.000202,PROP
1071520,PROSPAN,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",212,4027.65,18,18,223.758333,223.758333,0.00091,0.000606,PROP
2624967,Oral-B,DENTAL,"Jan 01, 2026 - Jan 31, 2026",213,4004.13,12,9,444.903333,333.6775,0.000905,0.000404,PROP
2522730,Gillette,Mens,"Jan 01, 2026 - Jan 31, 2026",214,3996.28,4,4,999.07,999.07,0.000903,0.000135,PROP
1104686,Eucerin,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",215,3989.29,6,6,664.881667,664.881667,0.000902,0.000202,PROP
3275744,BOOTS VITAMIN C,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",216,3980.53,25,17,234.148824,159.2212,0.0009,0.000842,BOOTS
0031069,AVAMYS,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",217,3925.26,6,6,654.21,654.21,0.000887,0.000202,PROP
2667305,Betadine,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",218,3925.23,11,11,356.839091,356.839091,0.000887,0.000371,PROP
1096972,G NITE,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",219,3924.43,107,28,140.158214,36.676916,0.000887,0.003605,PROP
2483972,Olay,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",220,3921,11,6,653.5,356.454545,0.000886,0.000371,PROP
2756863,L'Oreal,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",221,3918.68,7,6,653.113333,559.811429,0.000886,0.000236,PROP
4854527,Soap & Glory,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",222,3893.5,15,6,648.916667,259.566667,0.00088,0.000505,BOOTS
2700469,BOOTS VITAMIN C,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",223,3892.53,24,17,228.972353,162.18875,0.00088,0.000808,BOOTS
5831504,BOOTS INGREDIENTS,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",224,3884.79,21,12,323.7325,184.99,0.000878,0.000707,BOOTS
2680778,Vaseline,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",225,3882.41,29,14,277.315,133.876207,0.000878,0.000977,PROP
0112028,DIFELENE,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",226,3872.95,113,35,110.655714,34.273894,0.000875,0.003807,PROP
1052480,Blackmores,Vitamin,"Jan 01, 2026 - Jan 31, 2026",227,3853.34,11,10,385.334,350.303636,0.000871,0.000371,PROP
2343496,Blackmores,Vitamin,"Jan 01, 2026 - Jan 31, 2026",228,3846.17,8,7,549.452857,480.77125,0.000869,0.000269,PROP
2748690,Biore,Suncare,"Jan 01, 2026 - Jan 31, 2026",229,3827.11,7,5,765.422,546.73,0.000865,0.000236,PROP
1082762,Laroche Posay,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",230,3825.15,3,3,1275.05,1275.05,0.000865,0.000101,PROP
2123631,Listerine,DENTAL,"Jan 01, 2026 - Jan 31, 2026",231,3819.96,47,46,83.042609,81.275745,0.000863,0.001583,PROP
1115466,Vichy,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",232,3803.29,7,7,543.327143,543.327143,0.00086,0.000236,PROP
1094193,No7,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",233,3803.14,8,5,760.628,475.3925,0.00086,0.000269,BOOTS
2341892,Senekot,OTC Gastro,"Jan 01, 2026 - Jan 31, 2026",234,3800,19,12,316.666667,200,0.000859,0.00064,PROP
2555868,NEOBUN,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",235,3794.36,140,14,271.025714,27.102571,0.000858,0.004716,PROP
1090294,EZERRA,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",236,3775.7,5,3,1258.566667,755.14,0.000853,0.000168,PROP
2760267,Oral-B,DENTAL,"Jan 01, 2026 - Jan 31, 2026",237,3764.56,3,3,1254.853333,1254.853333,0.000851,0.000101,PROP
1101662,FOD,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",238,3742.09,45,14,267.292143,83.157556,0.000846,0.001516,PROP
5628490,BOOTS BATH BODY HAIR,Bathcare,"Jan 01, 2026 - Jan 31, 2026",239,3731.7,50,26,143.526923,74.634,0.000844,0.001684,BOOTS
1023906,Blackmores,Vitamin,"Jan 01, 2026 - Jan 31, 2026",240,3730.31,4,4,932.5775,932.5775,0.000843,0.000135,PROP
1117363,BOOTS VITAMIN C,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",241,3728.32,21,16,233.02,177.539048,0.000843,0.000707,BOOTS
2741408,OCUSOFT,Eyecare,"Jan 01, 2026 - Jan 31, 2026",242,3714.95,5,3,1238.316667,742.99,0.00084,0.000168,PROP
1087270,Ammeltz,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",243,3709.35,7,5,741.87,529.907143,0.000838,0.000236,PROP
2775477,Eucerin,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",244,3708.32,6,6,618.053333,618.053333,0.000838,0.000202,PROP
1124937,ANESSA,Suncare,"Jan 01, 2026 - Jan 31, 2026",245,3700.93,4,3,1233.643333,925.2325,0.000837,0.000135,PROP
2732646,Garnier,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",246,3694.67,37,36,102.629722,99.855946,0.000835,0.001246,PROP
1090882,Counterpain,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",247,3691.6,10,8,461.45,369.16,0.000834,0.000337,PROP
1112967,Laroche Posay,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",248,3681.3,3,3,1227.1,1227.1,0.000832,0.000101,PROP
0025014,Lipitor,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",249,3668.21,5,3,1222.736667,733.642,0.000829,0.000168,PROP
2597986,Cetaphil,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",250,3640.41,14,7,520.058571,260.029286,0.000823,0.000472,PROP
1122676,Blackmores,Vitamin,"Jan 01, 2026 - Jan 31, 2026",251,3616.89,4,4,904.2225,904.2225,0.000818,0.000135,PROP
0102039,ELOMET,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",252,3616.81,15,8,452.10125,241.120667,0.000818,0.000505,PROP
1110335,CERAVE,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",253,3611.98,6,6,601.996667,601.996667,0.000816,0.000202,PROP
0051041,YAZ,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",254,3605.61,9,4,901.4025,400.623333,0.000815,0.000303,PROP
1117454,Vichy,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",255,3589.12,2,2,1794.56,1794.56,0.000811,0.000067,PROP
1117412,Blackmores,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",256,3560.02,6,4,890.005,593.336667,0.000805,0.000202,PROP
2043336,Strepsils,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",257,3558.01,33,23,154.696087,107.818485,0.000804,0.001112,PROP
0043014,KEPPRA,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",258,3551.4,1,1,3551.4,3551.4,0.000803,0.000034,PROP
1057723,Eucerin,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",259,3532.71,3,3,1177.57,1177.57,0.000799,0.000101,PROP
1087424,FLUIMUCIL,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",260,3532.69,18,13,271.745385,196.260556,0.000799,0.000606,PROP
1086941,PINNARA,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",261,3523.36,13,5,704.672,271.027692,0.000796,0.000438,PROP
1494325,BOOTS FLAVOUR,Bathcare,"Jan 01, 2026 - Jan 31, 2026",262,3519.72,38,25,140.7888,92.624211,0.000796,0.00128,BOOTS
1095908,BOOTS VITAMINS,Vitamin,"Jan 01, 2026 - Jan 31, 2026",263,3514.94,19,11,319.54,184.996842,0.000795,0.00064,BOOTS
2547059,Voltaren,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",264,3500,7,4,875,500,0.000791,0.000236,PROP
1067901,ACNETIN,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",265,3495.3,34,17,205.605882,102.802941,0.00079,0.001145,PROP
1093535,HANUMAN,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",266,3491.8,107,26,134.3,32.633645,0.000789,0.003605,PROP
0101010,SKINOREN,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",267,3489.9,6,6,581.65,581.65,0.000789,0.000202,PROP
3550966,BOOTS VITAMINS,Vitamin,"Jan 01, 2026 - Jan 31, 2026",268,3485,18,8,435.625,193.611111,0.000788,0.000606,BOOTS
1100612,AVEENO,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",269,3474.74,6,6,579.123333,579.123333,0.000785,0.000202,PROP
1091918,ANESSA,Suncare,"Jan 01, 2026 - Jan 31, 2026",270,3446.8,7,4,861.7,492.4,0.000779,0.000236,PROP
0023051,GLUCOPHAGE,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",271,3411.21,11,7,487.315714,310.11,0.000771,0.000371,PROP
1099849,Dove,Haircare,"Jan 01, 2026 - Jan 31, 2026",272,3405.81,41,22,154.809545,83.068537,0.00077,0.001381,PROP
1076938,Vichy,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",273,3401.86,7,5,680.372,485.98,0.000769,0.000236,PROP
2043794,Eno,OTC Gastro,"Jan 01, 2026 - Jan 31, 2026",274,3392.56,242,25,135.7024,14.018843,0.000767,0.008152,PROP
1115179,Dove,Bathcare,"Jan 01, 2026 - Jan 31, 2026",275,3389.75,13,13,260.75,260.75,0.000766,0.000438,PROP
2629977,Bio Oil,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",276,3386.91,6,6,564.485,564.485,0.000766,0.000202,PROP
1104679,Eucerin,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",277,3380.85,3,3,1126.95,1126.95,0.000764,0.000101,PROP
0022211,MADIPLOT,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",278,3373.83,20,1,3373.83,168.6915,0.000763,0.000674,PROP
1116838,BOOTS FLAVOUR,Bathcare,"Jan 01, 2026 - Jan 31, 2026",279,3373.75,36,29,116.336207,93.715278,0.000763,0.001213,BOOTS
0102097,Selsun,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",280,3371.97,14,7,481.71,240.855,0.000762,0.000472,PROP
2775272,Gaviscon,OTC Gastro,"Jan 01, 2026 - Jan 31, 2026",281,3369.85,84,20,168.4925,40.117262,0.000762,0.00283,PROP
1124895,SWISSE,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",282,3364.49,5,4,841.1225,672.898,0.000761,0.000168,PROP
2604451,Gillette,Mens,"Jan 01, 2026 - Jan 31, 2026",283,3357.26,6,6,559.543333,559.543333,0.000759,0.000202,PROP
2743478,BOOTS VITAMIN C,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",284,3356.6,41,25,134.264,81.868293,0.000759,0.001381,BOOTS
2466466,Durex,Family Planning,"Jan 01, 2026 - Jan 31, 2026",285,3356.1,9,9,372.9,372.9,0.000759,0.000303,PROP
1099149,BOOTS VITAMINS,Vitamin,"Jan 01, 2026 - Jan 31, 2026",286,3355,23,15,223.666667,145.869565,0.000758,0.000775,BOOTS
0032046,Mega,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",287,3353.27,20,20,167.6635,167.6635,0.000758,0.000674,PROP
1112764,Vaseline,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",288,3348.96,12,12,279.08,279.08,0.000757,0.000404,PROP
2423287,Vaseline,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",289,3344.79,24,12,278.7325,139.36625,0.000756,0.000808,PROP
1098267,Arcoxia,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",290,3342.01,12,10,334.201,278.500833,0.000755,0.000404,PROP
2687551,CERAVE,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",291,3339.53,13,11,303.593636,256.886923,0.000755,0.000438,PROP
1113289,Gillette,Mens,"Jan 01, 2026 - Jan 31, 2026",292,3336.54,12,7,476.648571,278.045,0.000754,0.000404,PROP
2289378,TIFFY,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",293,3327.6,275,20,166.38,12.100364,0.000752,0.009264,PROP
2732905,METHYCOBAL,Vitamin,"Jan 01, 2026 - Jan 31, 2026",294,3311.89,14,11,301.080909,236.563571,0.000749,0.000472,PROP
2655676,Blackmores,Vitamin,"Jan 01, 2026 - Jan 31, 2026",295,3298.29,9,8,412.28625,366.476667,0.000746,0.000303,PROP
6928498,BOOTS SOLTAN,Suncare,"Jan 01, 2026 - Jan 31, 2026",296,3285.25,17,14,234.660714,193.25,0.000743,0.000573,BOOTS
2491401,Eucerin,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",297,3280.38,3,3,1093.46,1093.46,0.000742,0.000101,PROP
1103720,HARMONY,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",298,3270.96,14,14,233.64,233.64,0.000739,0.000472,PROP
3029735,BOOTS VITAMIN C,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",299,3266.52,39,21,155.548571,83.756923,0.000738,0.001314,BOOTS
2289319,Counterpain,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",300,3263.64,20,18,181.313333,163.182,0.000738,0.000674,PROP
2062500,L'Oreal,Haircare,"Jan 01, 2026 - Jan 31, 2026",301,3257.71,10,6,542.951667,325.771,0.000736,0.000337,PROP
2059399,Counterpain,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",302,3231.8,33,27,119.696296,97.933333,0.000731,0.001112,PROP
1090532,CERAVE,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",303,3212.31,7,6,535.385,458.901429,0.000726,0.000236,PROP
1104798,BOOTS BAG(ROB),Miscellaneous,"Jan 01, 2026 - Jan 31, 2026",304,3196.21,75,73,43.783699,42.616133,0.000722,0.002527,BOOTS
0033036,ILIADIN,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",305,3194.4,18,16,199.65,177.466667,0.000722,0.000606,PROP
5538416,Soap & Glory,Haircare,"Jan 01, 2026 - Jan 31, 2026",306,3185.97,27,23,138.520435,117.998889,0.00072,0.00091,BOOTS
1081530,CERAVE,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",307,3178.48,7,6,529.746667,454.068571,0.000718,0.000236,PROP
1091890,ANESSA,Suncare,"Jan 01, 2026 - Jan 31, 2026",308,3177.6,16,8,397.2,198.6,0.000718,0.000539,PROP
2527910,Thermaplast,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",309,3162.6,94,17,186.035294,33.644681,0.000715,0.003167,PROP
2474701,Softfell,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",310,3140.91,47,27,116.33,66.827872,0.00071,0.001583,PROP
0081007,SAMARIN,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",311,3140.2,4,4,785.05,785.05,0.00071,0.000135,PROP
1072878,Nivea,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",312,3138.75,13,9,348.75,241.442308,0.00071,0.000438,PROP
1076084,ARTRODAR,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",313,3125.23,4,1,3125.23,781.3075,0.000706,0.000135,PROP
8948941,Soap & Glory,Bathcare,"Jan 01, 2026 - Jan 31, 2026",314,3120.21,10,6,520.035,312.021,0.000705,0.000337,BOOTS
1110601,NUUI,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",315,3112.14,7,4,778.035,444.591429,0.000703,0.000236,PROP
2770122,Cetaphil,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",316,3105.36,9,6,517.56,345.04,0.000702,0.000303,PROP
2657199,AVEENO,BABY (EXCL FOOD,"Jan 01, 2026 - Jan 31, 2026",317,3091.42,9,4,772.855,343.491111,0.000699,0.000303,PROP
1105708,Laroche Posay,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",318,3088.41,4,3,1029.47,772.1025,0.000698,0.000135,PROP
2657229,AVEENO,BABY (EXCL FOOD,"Jan 01, 2026 - Jan 31, 2026",319,3078.48,6,6,513.08,513.08,0.000696,0.000202,PROP
1085009,Garnier,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",320,3076.64,8,4,769.16,384.58,0.000695,0.000269,PROP
1107962,Pantene,Haircare,"Jan 01, 2026 - Jan 31, 2026",321,3073.84,11,9,341.537778,279.44,0.000695,0.000371,PROP
2726662,Blackmores,Vitamin,"Jan 01, 2026 - Jan 31, 2026",322,3070.65,11,10,307.065,279.15,0.000694,0.000371,PROP
2362466,Berocca,Vitamin,"Jan 01, 2026 - Jan 31, 2026",323,3069.39,15,14,219.242143,204.626,0.000694,0.000505,PROP
2639719,Centrum,Vitamin,"Jan 01, 2026 - Jan 31, 2026",324,3061.68,4,4,765.42,765.42,0.000692,0.000135,PROP
2759471,Gillette,Mens,"Jan 01, 2026 - Jan 31, 2026",325,3058.9,7,7,436.985714,436.985714,0.000691,0.000236,PROP
5467896,TED BAKER,Gift-PC,"Jan 01, 2026 - Jan 31, 2026",326,3044.14,8,4,761.035,380.5175,0.000688,0.000269,3
2281121,Garnier,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",327,3044.05,33,19,160.213158,92.243939,0.000688,0.001112,PROP
1108361,Laroche Posay,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",328,3036.13,3,3,1012.043333,1012.043333,0.000686,0.000101,PROP
0025057,SANDOZ,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",329,3028.05,3,3,1009.35,1009.35,0.000684,0.000101,PROP
1121346,Cetaphil,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",330,3011.17,6,5,602.234,501.861667,0.000681,0.000202,PROP
2673011,HADA LABO,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",331,3009.36,6,5,601.872,501.56,0.00068,0.000202,PROP
2042887,Tiger Balm,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",332,3006.67,56,28,107.381071,53.690536,0.00068,0.001886,PROP
2651662,ENSURE,Dietary,"Jan 01, 2026 - Jan 31, 2026",333,2995.33,3,2,1497.665,998.443333,0.000677,0.000101,PROP
2173964,Soap & Glory,Bathcare,"Jan 01, 2026 - Jan 31, 2026",334,2987.86,12,7,426.837143,248.988333,0.000675,0.000404,BOOTS
1096951,DYMISTA,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",335,2971.96,4,4,742.99,742.99,0.000672,0.000135,PROP
1081656,BOOTS FOOD SUPPLEMENT,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",336,2960.6,8,5,592.12,370.075,0.000669,0.000269,BOOTS
1117461,Vichy,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",337,2948.67,2,2,1474.335,1474.335,0.000667,0.000067,PROP
2673976,VISTRA,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",338,2934.55,4,3,978.183333,733.6375,0.000663,0.000135,PROP
1115095,Cetaphil,Medicated skinc,"Jan 01, 2026 - Jan 31, 2026",339,2920.44,6,4,730.11,486.74,0.00066,0.000202,PROP
0021006,PROCTOSEDYL,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",340,2915.9,13,8,364.4875,224.3,0.000659,0.000438,PROP
1089741,Eucerin,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",341,2901.87,1,1,2901.87,2901.87,0.000656,0.000034,PROP
1065416,Mistine,Cosmetics,"Jan 01, 2026 - Jan 31, 2026",342,2891.5,26,20,144.575,111.211538,0.000654,0.000876,PROP
2759234,Vaseline,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",343,2880.12,15,13,221.547692,192.008,0.000651,0.000505,PROP
0065023,CRAVIT,Backwall Medici,"Jan 01, 2026 - Jan 31, 2026",344,2876.64,6,1,2876.64,479.44,0.00065,0.000202,PROP
1087837,Tiger Balm,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",345,2865.42,14,5,573.084,204.672857,0.000648,0.000472,PROP
2470269,Mega,Vitamin,"Jan 01, 2026 - Jan 31, 2026",346,2860.77,4,4,715.1925,715.1925,0.000647,0.000135,PROP
2173557,Soap & Glory,Bathcare,"Jan 01, 2026 - Jan 31, 2026",347,2845.54,11,7,406.505714,258.685455,0.000643,0.000371,BOOTS
1080018,Nivea,Suncare,"Jan 01, 2026 - Jan 31, 2026",348,2824.6,12,7,403.514286,235.383333,0.000638,0.000404,PROP
3029727,BOOTS VITAMIN C,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",349,2822.8,33,19,148.568421,85.539394,0.000638,0.001112,BOOTS
1113149,Eucerin,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",350,2811.21,4,3,937.07,702.8025,0.000635,0.000135,PROP
0134017,PROPOLIZ,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",351,2803.75,20,9,311.527778,140.1875,0.000634,0.000674,PROP
1121087,Bioderma,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",352,2800.92,3,3,933.64,933.64,0.000633,0.000101,PROP
2550254,Olay,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",353,2799.99,4,4,699.9975,699.9975,0.000633,0.000135,PROP
1106331,BOOTS FOOD SUPPLEMENT,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",354,2795.06,9,5,559.012,310.562222,0.000632,0.000303,BOOTS
1092247,Ponds,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",355,2790.4,5,4,697.6,558.08,0.000631,0.000168,PROP
1092240,Ponds,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",356,2790.02,6,6,465.003333,465.003333,0.000631,0.000202,PROP
2759242,Neutrogena,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",357,2788.77,6,5,557.754,464.795,0.00063,0.000202,PROP
1092429,Oral-B,DENTAL,"Jan 01, 2026 - Jan 31, 2026",358,2786.91,3,3,928.97,928.97,0.00063,0.000101,PROP
2577926,Dettol,Bathcare,"Jan 01, 2026 - Jan 31, 2026",359,2779.71,48,43,64.644419,57.910625,0.000628,0.001617,PROP
2341841,Centrum,Vitamin,"Jan 01, 2026 - Jan 31, 2026",360,2775.7,3,2,1387.85,925.233333,0.000627,0.000101,PROP
2429897,Garnier,Mass Skincare,"Jan 01, 2026 - Jan 31, 2026",361,2759.09,9,8,344.88625,306.565556,0.000624,0.000303,PROP
2633532,NODOGLE,OTC Cough Cold,"Jan 01, 2026 - Jan 31, 2026",362,2755.51,24,15,183.700667,114.812917,0.000623,0.000808,PROP
2395437,GUMGIG PEAN,Complementry Me,"Jan 01, 2026 - Jan 31, 2026",363,2747.67,59,27,101.765556,46.570678,0.000621,0.001988,PROP
1115207,Colgate,DENTAL,"Jan 01, 2026 - Jan 31, 2026",364,2747.65,6,5,549.53,457.941667,0.000621,0.000202,PROP
2295882,Counterpain,OTC Pain Relief,"Jan 01, 2026 - Jan 31, 2026",365,2734.6,14,8,341.825,195.328571,0.000618,0.000472,PROP
1096636,DR.PONG,Food Supplement,"Jan 01, 2026 - Jan 31, 2026",366,2734.26,7,5,546.852,390.608571,0.000618,0.000236,PROP
2201918,Durex,Family Planning,"Jan 01, 2026 - Jan 31, 2026",367,2733.7,18,10,273.37,151.872222,0.000618,0.000606,PROP
1108263,Eucerin,Dermo skincare,"Jan 01, 2026 - Jan 31, 2026",368,2725.24,2,2,1362.62,1362.62,0.000616,0.000067,PROP
